date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2013-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7933.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8067.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2014-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6133.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2015-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5840.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7432.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7883.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7919.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7857.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7403.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6650.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2016-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6049.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6831.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7036.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7372.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6597.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6507.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5741.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5720.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2017-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6017.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6434.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6471.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6553.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7534.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7534.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7138.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7296.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7044.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7284.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6523.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6479.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2018-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6925.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7081.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8039.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8846.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",10032.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",11807.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9338.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2019-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9293.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2020-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9293.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2020-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9440.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",2200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4100.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",2600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",2800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",2800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",2300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2010-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",2300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3900.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3900.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",3900.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2011-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4067.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2012-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6367.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",8000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",8500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7267.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6467.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2013-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6433.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6933.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7433.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2014-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5833.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6133.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",7167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6067.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2015-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4885.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6462.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6415.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6380.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6354.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5621.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-11-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2016-12-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-01-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5089.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-02-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-03-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-04-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5496.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-05-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6267.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-06-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6345.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-07-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",6025.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-08-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5641.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-09-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",5140.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
2017-10-15,Meat (mutton) - Retail,KG,"meat, fish and eggs",4989.0,MNT,Mongolia,Dornod,2081,Dornod,2578,183,15,5,2,2578_183_15_5,
